Michael Weston,0,Armando Riesco,0,Jill Flint,19942
Hans Weingartner,0,Hanno Pï¿__éŒ©schl,0,Dominik Castell,0
Michel Cï¿__è¿©tï¿__æ¿ ,0,Patrick Huard,0,Jean Pierre Bergeron,0
Samantha Morton,19211,Billy Crudup,1608,Mark Webber,1273880
Ato Essandoh,25274,Joan Chen,4740,Jessica Hecht,0
Christopher Simpson,0,Satish Kaushik,0,Tannishtha Chatterjee,0
Joshua Ormond,6230,Frank Langella,0,Ana Gasteyer,116924
Julian Richings,14606,Sarah Polley,0,Amanda Plummer,0
Jennifer Jason Leigh,0,Shailene Woodley,1220147,Dayo Okeniyi,69036
Elden Henson,0,William Hurt,0,Michael Bower,0
Tal Bachman,0,Bill Maher,6696299,Steve Burg,0
Sheryl Crow,279342,Larry David,1122773,George W. Bush,83956
Diana Scarwid,0,Bruce McGill,0,Tom Bower,0
Stephen Root,0,Gary Cole,0,Joel David Moore,82262
Carly Schroeder,0,Katharine Ross,0,George Harris,0
Emily Pearson,0,Dustin Lance Black,79943,Gavin Newsom,1299397
Anupam Kher,8527750,Larry Miller,4632,Shriya Saran,215255
Rï¿___diger Vogler,0,Benno Fï¿___rmann,0,Sebastian Blomberg,0
Jacob Vargas,7882,Leonor Varela,0,Tenoch Huerta,0
Rainn Wilson,4392866,Linda Cardellini,0,Paul T. Taylor,7621
Piper Mackenzie Harris,0,Ashley Scott,104919,Lochlyn Munro,7662
Cecilia Pillado,0,Clifton Collins Jr.,35038,David Masterson,0
Emmanuel Kabongo,0,Natasha Lyonne,316023,Mark Webber,1273882
Harry Lennix,29443,Bernie Mac,0,Andre Braugher,1871
Max Ryan,2515,Marc Blucas,0,Justine Waddell,0
Patrick Fischler,11327,Anthony 'Citric' Campos,0,David Herman,6479
Kevin Leslie,3337,Simon Merrells,5761,Kris Sommerville,0
Joseph Gilgun,1773,Stephen Graham,37470,Jack O'Connell,1474
Sean Pertwee,91676,Julian Glover,2128,Bianca Brigitte VanDamme,0
Basil Rathbone,0,Esther Williams,0,Red Skelton,0
Aimee Garcia,45728,Jossara Jinaro,0,Rene Rosado,0
Michael O'Neill,5216,Ethan Embry,29036,Alexandra Holden,0
Ava Gardner,4360,Agnes Moorehead,0,Howard Keel,0
Cinda McCain,0,Tom Skerritt,0,Luke Perry,34283
Ellen Burstyn,0,Topher Grace,71528,Christopher Heyerdahl,10329
Phil Hartman,0,Jon Lovitz,100531,Mindy Sterling,0
Deems Taylor,0,Leopold Stokowski,0,placeholder,0
Fernando Rey,7084,Roy Scheider,0,Tony Lo Bianco,0
Sebastian Aguilar,0,Nicole Smolen,0,Ivette Alvarez,0
Dana Kimmell,0,Richard Brooker,0,Catherine Parks,28379
Melanie Kinnaman,0,Tiffany Helm,0,Dominick Brascia,0
Louise Fletcher,0,Henry Thomas,6815,A.J. Buckley,0
Delroy Lindo,315,Alexa PenaVega,475288,Madison Pettis,1571321
Kayla Ewell,196136,Brian Austin Green,0,Linden Ashby,368173
Greer Garson,0,Jessica Tandy,0,Lionel Barrymore,0
Ethan Peck,0,Jessica Lowndes,253861,Brad Schmidt,1177
Zohra Segal,0,Saeed Jaffrey,0,Shobu Kapoor,0
James Wolk,29339,Ryan Guzman,254162,Jason Ritter,185914
Daniel Kash,11300,Rachel Skarsten,65634,Stefanie Drummond,0
Teresa Wright,8366,Myrna Loy,0,Dana Andrews,0
Nick Stahl,0,Kelli Garner,0,Brad Renfro,0
Per Christian Ellefsen,0,Jï¿__è˜ùrgen Langhelle,0,Sven Nordin,0
Arturo Castro,0,Michael Derek,0,Brad Lee Wind,0
Pablo Rosso,0,Manuela Velasco,0,Carlos Lasarte,0
Martha Higareda,858300,Rosie Perez,96661,Cheyenne Haynes,0
David Proval,0,Travis Myers,0,Carmen Argenziano,0
Michael Chapman,770,Walter Hendrix III,0,Louise Brealey,210860
Maria Doyle Kennedy,31787,James Ransone,0,Shaun O'Hagan,0
Daniela Bianchi,0,Robert Shaw,10346,Lois Maxwell,0
Jessica Dublin,0,Phoebe Legere,0,Lisa Gaye,0
Alan Autry,0,Carroll O'Connor,0,Crystal R. Fox,0
John Beck,7069,Woody Allen,5151,Mews Small,0
Ruby Harris,0,Maika Monroe,29044,Jake Weary,9099
John Carradine,0,Woody Allen,5151,Lynn Redgrave,0
Brock Peters,0,Robert Duvall,0,William Windom,0
Bruce Spence,0,Vernon Wells,111242,Kjell Nilsson,0
Anita Mui,0,Andy Lau,0,Ho-Sung Pak,0
Shelley Winters,0,James Mason,24997,Lois Maxwell,0
Brendan Sexton III,0,Alicia Goranson,0,Jeannetta Arnette,0
Julia Taylor Ross,0,Eric Sheffer Stevens,0,Adam Trese,0
Ulrich Mï¿___he,0,Sebastian Koch,0,Martina Gedeck,0
Alex Kendrick,0,Ben Davies,131829,T.C. Stallings,0
Jackie Gleason,21833,George C. Scott,0,Murray Hamilton,0
Spencer Tracy,7560,Hedy Lamarr,0,Claudette Colbert,0
Charles Linton,0,Michel Robin,0,Bï¿__æ¿ atrice Bonifassi,0
Irene Bedard,0,Michael Greyeyes,0,Gary Farmer,14418
James Urbaniak,86166,Josh Hutcherson,2989794,Daniel Tay,0
Albert Delpy,0,Vernon Dobtcheff,0,Marie Pillet,0
Jorge Salinas,0,Adriana Barraza,51910,Goya Toledo,0
Sarah Clarke,852,Holly Hunter,24646,Kip Pardue,1799
Celeste Holm,0,Dean Stockwell,0,John Garfield,20672
Shelley Waggener,0,Jennifer Lawrence,13169,Lauren Sweetser,0
Brendan Mackey,0,Nicholas Aaron,1634,Joe Simpson,37412
Don Ameche,0,Tyrone Power,0,John Carradine,0
Brad William Henke,6207,Najarra Townsend,0,Miranda July,81936
George W. Bush,83956,Matt Damon,0,Barney Frank,19907
Emily Ratajkowski,999551,Vanessa Lengies,199204,Jonny Weston,0
Gano Grills,0,Henry Silva,0,Richard Portnow,0
Christian Bale,56074,J.K. Simmons,181,Noel Gugliemi,0
Leonor Varela,0,David Oyelowo,1928,Sydelle Noel,0
Enrico Colantoni,41469,Julia Roberts,6153,Blair Underwood,258602
Tawny Kitaen,131049,Kathleen Wilhoite,0,Rose Marie,0
Amy Sedaris,0,Stephen Colbert,12802693,Maria Thayer,9125
Brian Blessed,71390,Julie Christie,0,Richard Briers,0
Peter Stickles,0,Sook-Yin Lee,29291,Raphael Barker,0
Ronny Dayag,0,Ari Folman,0,Zahava Solomon,0
Kirby Heyborne,2835,Noah Danby,2550,Bruce Newbold,0
Dick Cheney,2644,Campbell Scott,5922,Donald Rumsfeld,87073
David Fine,0,Alexander Skarsgï¿__ç€_rd,0,Austin Lyon,0
Jon Tenney,13603,Anne Hathaway,5849,Debrah Farentino,0
Buzz Aldrin,1004452,John F. Kennedy,5277,Neil Armstrong,28468
Zoe Kazan,52212,Bruce Greenwood,0,Shirley Henderson,0
Bill Maher,6696279,Hugh M. Hefner,0,Linda Lovelace,0
Manny Perez,0,Danny Aiello,0,Ajay Naidu,0
Bob Balaban,12586,Alanna Ubach,268174,Jamie Kennedy,123720
Krysta Rodriguez,36297,Matt Bennett,829738,Zack Pearlman,12005
Isabelle Adjani,0,Christopher Lambert,0,Jean-Hugues Anglade,0
Mark Margolis,0,Robin Williams,55836,Frank Langella,0
Nathan Parsons,0,Jess Weixler,4825,John Hensley,0
Stephane Gauger,0,Jeffrey Falcon,0,Kim De Angelo,0
Bobby Deol,0,Karisma Kapoor,0,Shakti Kapoor,0
Neil Maskell,0,Paul Kaye,0,Kate Magowan,20546
Steve Buscemi,0,Peter Dinklage,0,Romany Malco,135797
Annette Badland,8840,Bob Hoskins,0,Karl Collins,10253
Caleb Landry Jones,0,Jeremy Irvine,0,Matt Craven,0
Colin Ferguson,73487,Joe Morton,99164,Salli Richardson-Whitfield,79166
Sanjay Mishra,0,Saif Ali Khan,0,Javed Jaffrey,0
Frank Vincent,4713,Vincent Pastore,0,Chuck Zito,0
Jansen Panettiere,0,Alex Kendrick,0,Tiya Sircar,19788
Jeremy Jordan,146248,Anna Kendrick,6130215,Charly Bivona,0
Amy Ryan,590,Merritt Wever,0,Paul Adelstein,68886
Kent McCord,0,Melinda Clarke,76994,Sarah Douglas,3921
Chris Evans,5146341,Jason Statham,15852,Dane Cook,3463242
Kate Burton,0,Brad William Henke,6207,Michelle Hurst,0
Megan Mullally,140083,Martin Starr,99851,Chris Penn,6799
Michael McLafferty,0,Jordi Vilasuso,9194,Kaiwi Lyman-Mersereau,0
Jack O'Connell,1474,Michael Fassbender,45314,Lorraine Stanley,0
James Kyson,384128,Frances Fisher,22673,Marlene Forte,0
James Corden,8612501,MyAnna Buring,0,Silvia Colloca,0
Kenneth Nkosi,0,Rapulana Seiphemo,0,Robert Hobbs,0
Lee Evans,18013,Colin Salmon,0,Ian McNeice,0
Sean Rogerson,2367,Mackenzie Gray,0,Ashleigh Gryzko,0
Tommy Knight,34422,Peter McQuinn,0,Jemma Curran,0
William Lee Scott,0,Daniel Baldwin,24555,Marc Macaulay,0
Tim Rice,10293,Alice Cooper,694478,Louis Walsh,0
Charlotte Rae,0,Woody Allen,5151,Louise Lasser,0
Linus Roache,0,Paul Sheehan,6474,Kathy Uyen,0
Mario Cimarro,0,Nicholas Gonzalez,16064,Ricardo Chavira,19766
Tim Daly,83328,Steven Weber,58771,Amy Yasbeck,0
Everett Sloane,0,Rita Hayworth,0,Ted de Corsia,0
Lew Temple,51951,Mircea Monroe,23238,Robert Pine,0
M.C. Gainey,0,Jake Gyllenhaal,2640,Mark Rolston,0
Saffron Burrows,39318,Noel Gugliemi,0,Matt Lucas,944469
Ben Schwartz,568572,Sunil Narkar,0,Glenn Howerton,421364
Kevin McCarthy,46552,Kate Maberly,0,Paul Williams,2835
Curtiss Cook,0,Sally Hawkins,0,Peter Hermann,12287
Lex Barker,0,Christopher Lee,3456,Karin Dor,0
Powers Boothe,0,Jon Mack,0,Josh Meyers,0
Zero Mostel,0,Buster Keaton,5283,Phil Silvers,0
Eddie Vedder,0,Michael Moore,4210204,Steve Earle,51352
Kevin Alejandro,15528,William McNamara,0,Glenn Morshower,1345
Wray Crawford,0,Trenton Rostedt,0,Dave Sheridan,86268
Bella Heathcote,0,Kevin Zegers,258502,Tom Arnold,146911
Michael Aaron Milligan,0,Melissa Bolona,130065,James Chalke,8983
Daniel Roebuck,0,Keanu Reeves,63870,Ione Skye,6307
Anthony Edwards,303859,Peter Coyote,0,Jon Gries,0
Mike 'The Miz' Mizanin,0,Paul McGillion,25586,David Lewis,3545
Samantha Mathis,2203,Ryan Reynolds,4940759,Erik Palladino,5897
Paddy Considine,93306,Craig Roberts,33180,Sally Hawkins,0
Ahmed Hassan,365816,Khalid Abdalla,0,Aida Elkashef,0
Lizzie Brocherï¿__æ¿ ,0,Karl E. Landler,55746,Pierre Perrier,0
Judy Greer,88526,Chloï¿__é”‘ Grace Moretz,0,Portia Doubleday,46512
Remo,194875,Lauren Gottlieb,203437,Prabhudheva,1264397
Lin Shaye,4357,Johnny Depp,9110,Amanda Wyss,17155
Philippe Petit,5722,Paul McGill,0,Jean-Louis Blondeau,0
Peter Feeney,0,Siobhan Marshall,0,Rachel Nash,0
Adam Ratcliffe,0,Logan Browning,71056,Faizon Love,35684
Ashley Bell,146127,Caleb Landry Jones,0,Patrick Fabian,8687
Ophelia Lovibond,0,Kristin Scott Thomas,0,Anne-Marie Duff,7215
Karl Malden,0,Marlon Brando,5368,Kim Hunter,459344
Slim Pickens,0,George C. Scott,0,Keenan Wynn,0
Ana Claudia Talancï¿___n,0,Damiï¿__è™‚n Alcï¿__è™‚zar,0,Pedro Armendï¿__è™‚riz Jr.,0
Gina Montana,0,Quvenzhanï¿__æ¿  Wallis,0,Dwight Henry,0
Paul Williams,2835,Roddy McDowall,0,Claude Akins,0
David Patrick Kelly,0,Aidan Quinn,0,Jane Adams,0
Bill Irwin,0,Donna Murphy,5056,Michael Chernus,1826
T.R. Silambarasan,0,Hansika Motwani,0,Brahmanandam,0
J.J. Abrams,17129,Quentin Tarantino,60921,Donald Trump,26187782
Gary Farmer,14418,Steve Buscemi,0,Jon Gries,0
Lhakpa Dorji,0,Tshewang Dendup,0,Sonam Kinga,0
Bruce Dern,2254,Clint Eastwood,42312,Alan Hale Jr.,0
Jim Backus,0,Humphrey Bogart,51514,Kim Hunter,459344
Tom Cavanagh,325764,George Newbern,40967,Cas Anvar,14722
Luke Edwards,20921,Kimberley Crossman,39027,Bree Williamson,39781
Keenan Tracey,0,Tom Everett Scott,12031,Nicholas Carella,0
Essence Atkins,94863,Christian Keyes,57903,Tatyana Ali,391313
Ludger Pistor,0,Moritz Bleibtreu,103609,Armin Rohde,86668
Will Estes,12479,James Duval,0,Nora Zehetner,0
CJ Adams,0,Natasha Henstridge,16194,Erin Pitt,0
Chris Cleveland,5880,Matthew Alan,0,Circus-Szalewski,0
Eugenio Derbez,8964927,America Ferrera,150774,Kate del Castillo,3495708
Gordon Jump,0,Roddy McDowall,0,John Randolph,0
Sissy Spacek,0,Tom Wilkinson,1967,Karen Allen,0
Chad Lindberg,89527,Sarah Butler,0,Daniel Franzese,278896
Illeana Douglas,12368,Ally Walker,20985,Jeremy Northam,0
Natalie Press,1337,Paddy Considine,93306,Dean Andrews,0
Nimrat Kaur,316178,Nawazuddin Siddiqui,602133,Lillete Dubey,0
Joan Allen,12164,Shirley Henderson,0,Stephanie Leonidas,16464
Ann Miller,3286,Jean Arthur,32896,Lionel Barrymore,0
Donna Reed,0,Montgomery Clift,4036,Deborah Kerr,0
Ben Johnson,4756,Harry Carey Jr.,0,Victor McLaglen,0
Michael Welch,80940,Shawnee Smith,0,Anthony Reynolds,0
Clifton Powell,0,Eddie Griffin,160201,Marla Gibbs,0
Lamman Rucker,69407,Essence Atkins,94863,Tempestt Bledsoe,4926
Adel Karam,566213,Yasmine Al Massri,47949,Nadine Labaki,690321
Pixie Davies,0,Stephen Rea,0,Alejandro Furth,0
Lior Ashkenazi,0,Ohad Knoller,0,Yousef 'Joe' Sweid,0
Teri Garr,0,Harrison Ford,25305,Cindy Williams,4051
Revathy,0,Annabelle Wallis,34707,Bhoomika Chawla,0
Jean-Paul Belmondo,0,Catherine Deneuve,1272,Michel Bouquet,0
Marisa Coughlan,0,Judy Greer,88526,Nicky Katt,0
Gage Golightly,7281,Dustin Ingram,1144,Samuel Davis,0
Kevin Zegers,258502,Ty Burrell,0,Mekhi Phifer,67069
Cheryl Hines,13805,Lew Temple,51952,Eddie Jemison,0
Donald Gibb,0,Bolo Yeung,0,Ken Siu,0
Jean Arthur,32896,Claude Rains,0,Thomas Mitchell,0
Leo Fitzpatrick,0,Rosario Dawson,609603,Justin Pierce,4022
Elizabeth Meriwether,0,William Baldwin,0,Owen Kline,0
Jennifer Westfeldt,0,Scott Cohen,7418,Brian Stepanek,14829
Ni Yan,0,Honglei Sun,0,Dahong Ni,0
T.J. Storm,0,Matthew Ziff,2047541,Sam Medina,0
Rhonda Fleming,0,Norman Lloyd,0,Leo G. Carroll,0
Mia Kirshner,48087,Bruce Greenwood,0,Sarah Polley,0
Vincent Gallo,0,Anjelica Huston,11227,Jan-Michael Vincent,0
Barbara Hershey,15120,Lin Shaye,4357,Philip Friedman,0
Tracey Walter,0,Del Zamora,66412,Miguel Sandoval,0
Gastï¿___n Pauls,0,Ricardo Darï¿___n,0,Leticia Brï¿__æ¿ dice,0
Yuval Diskin,0,Ami Ayalon,0,Yaakov Peri,0
Susanna Thompson,0,Beau Bridges,11107,Ryan McDonald,0
Alia Shawkat,38305,Donald Glover,94069,Scott Porter,105652
Salvator Xuereb,0,Eric Stoltz,22701,Jean-Hugues Anglade,0
Theresa Russell,2927,Ryan Gosling,2220343,Summer Phoenix,0
Connor Paolo,0,Michael Angarano,452,Tom Noonan,0
Lisa Brave,0,Ward G. Smith,0,Malone Thomas,0
Brendan Sexton III,0,Paul Guilfoyle,1497,Larry Fessenden,0
Jeff Garlin,0,Jessy Schram,25105,Joey Slotnick,211
Nia Long,851651,Dorian Missick,0,Evan Ross,43815
Kane Hodder,0,Joel David Moore,82262,Joel Murray,4049
Stanley Blystone,0,Paulette Goddard,0,Fred Malatesta,0
Aidan Quinn,0,Brian Dennehy,0,Bonnie Hunt,72391
Dan Hicks,27421,Ted Raimi,29427,Timothy Patrick Quill,0
Monica Calhoun,7844,Vivica A. Fox,506509,Garrett Morris,14055
Jim O'Heir,123597,Jay Mohr,333606,David Alan Grier,79864
Jenny O'Hara,0,Rip Torn,0,Darren E. Burrows,0
John Arcilla,0,Brian Lee Franklin,0,Ronnie Lazaro,0
Georgina Reilly,11234,Stephen McHattie,0,Boyd Banks,0
Joey Lauren Adams,5276,Jimmy Bennett,513857,Matthew Lawrence,0
Jaime Zevallos,4173,Angela Sarafyan,23579,Michael Elian,0
Dee Wallace,26359,Sid Haig,0,Michael Berryman,0
Bruce Hopkins,0,Morgana O'Reilly,0,Cameron Rhodes,0
Jon Hunter,0,Lee Scott,210,Matt Hunter,20453
Sarah Lind,0,Nicole Muï¿__çÅ_oz,0,Kyla Wise,0
Michael Rapaport,151129,Chazz Palminteri,53808,Paul Sorvino,0
Joe Armstrong,1155366,Monica Barladeanu,0,Martin Hancock,0
Amber Marshall,61995,Ashanti,1918363,John DeSantis,0
Jake Busey,8501,Brighton Sharbino,168481,Tim Guinee,6596
Johnny Messner,0,Katrina Law,91531,Michael Parï¿__æ¿ ,0
Robert Duvall,0,Tom Cruise,6184313,David Oyelowo,1929
Balthazar Getty,14468,Timothy Hutton,87278,Lydia Hearst,176478
Glen Powell,37826,Rudy Youngblood,0,Kiowa Gordon,81862
Billy Gilbert,0,Adriana Caselotti,0,Lucille La Verne,0
Mercedes Morï¿__è™‚n,0,Mï¿___a Maestro,0,Marï¿___a Alche,0
Woody Strode,0,Brigitte Bardot,30543,Honor Blackman,0
Gabriel Beristain,0,Zak Penn,4574,John Bailey,10878
Christina Moore,0,Lea Thompson,126243,Cullen Douglas,493
Adam DiMarco,16151,Camren Bicondova,183787,Chasty Ballesteros,0
Lï¿__æ¿ a Drucker,0,Mathieu Amalric,0,Laurent Poitrenaux,0
Jonathan Mangum,69597,Jessica Szohr,243863,Angela Jones,0
Cesar Romero,0,Burgess Meredith,0,Burt Ward,0
Jason Flemyng,0,Jason Statham,15852,Dexter Fletcher,25382
Bruce McGill,0,Barry Corbin,0,Ned Beatty,0
Michael Douglas,30979,Karl Malden,0,placeholder,0
Paprika Steen,0,Ulrich Thomsen,21960,Trine Dyrholm,0
Debi Mazar,210368,Steve Buscemi,0,Carol Kane,0
Kieu Chinh,0,Long Nguyen,0,Cat Ly,0
Karen Allen,0,Eric Dane,180853,Peter Coyote,0
Thure Lindhardt,0,Stephen McHattie,0,Georgina Reilly,11234
Miko Hughes,0,Bruce Willis,156715,Carrie Preston,137753
Tucker Smallwood,0,James Morrison,139688,Kristen Cloke,0
Aziz Muradillayev,0,Elina Abai Kyzy,0,Mirlan Abdulayev,0
Lenore Zann,0,Maury Chaykin,0,Tim Choate,0
Adam Goldberg,26481,Judy Greer,88525,Tony Cox,0
Uday Chopra,1451176,Abhishek Bachchan,10522809,Samantha McLeod,0
Bryan Callen,168788,Noureen DeWulf,36182,Matt Crabtree,0
Chloe Bridges,247871,Bella Thorne,6562562,Christopher Atkins,6128
Joan Fontaine,0,Laurence Olivier,0,George Sanders,0
Adrienne King,0,Betsy Palmer,0,Amy Steel,0
Jane Wyman,0,Ray Milland,0,Frank Faylen,0
John Heard,6377,Daniel Stern,5084,Sam McMurray,847
Jenni Rivera,2207708,Noel Gugliemi,0,Jorge Diaz,5804
Omar Benson Miller,64789,Vic Mignogna,61747,Anupam Kher,8527902
Jean Peters,7182,Joseph Cotten,0,Will Wright,18391
Walter Pidgeon,0,Roddy McDowall,0,Barry Fitzgerald,0
Riley Keough,6413,Mary Lynn Rajskub,159329,Paul Sparks,0
Elvis Nolasco,3719,Rami Malek,309230,Felicia Pearson,0
Laura San Giacomo,0,Peter Gallagher,81643,Steven Brill,0
Monica Potter,87857,Michael Emerson,29976,Shawnee Smith,0
Daniel von Bargen,0,Geoffrey Arend,5295,Jay Chandrasekhar,47274
Harry Lennix,29443,Zuhair Haddad,0,Ben Youcef,0
Vera Wilson,0,Ximena Ayala,0,Josï¿__æ¿  Manuel Orozco Angulo,0
Jon Hamm,0,Keanu Reeves,63870,Juan Riedinger,1288
Randeep Hooda,531409,Naseeruddin Shah,0,Lillete Dubey,0
Rory Culkin,0,Matthew Broderick,0,Gaby Hoffmann,0
John Forsythe,0,Jerry Mathers,0,Royal Dano,0
Morgan Freeman,27691,Bruce Willis,156715,Dorian Missick,0
Clea DuVall,15877,Natasha Lyonne,316024,Eddie Cibrian,42960
Drew Waters,0,Vivica A. Fox,506509,Scott Elrod,11705
Steve Buscemi,0,Quentin Tarantino,60920,Chris Penn,6798
Nigel Bruce,0,Spring Byington,0,Gale Sondergaard,0
Luigi Pistilli,0,Clint Eastwood,42311,Enzo Petito,0
Regina Casï¿__æ¿ ,0,Alex Huszar,0,Luis Miranda,3975
Marshall Allman,24679,Jason Marsden,15999,Eric Lange,263185
Coyote Shivers,0,Lemmy,3110219,Zoï¿__é”‘ Poledouris,0
placeholder,0,placeholder,0,placeholder,0
Sarah Silverman,10191680,Robin Williams,55837,Jonathan Winters,0
Johnny Amaro,0,Dï¿__æ¿ borah Rï¿__æ¿ vy,0,Yassine Azzouz,0
Antonio Arruï¿__æ¿ ,0,Nataniel Sï¿__è™‚nchez,0,Juan Carlos Montoya,0
Scott Adsit,0,Marley Shelton,0,Jim Cody Williams,0
Denise Boutte,4361,Rich Ceraulo,0,Vanessa Lee Chester,0
David Niven,0,Errol Flynn,0,Spring Byington,0
Kristin Booth,5260,Michael Berryman,0,Michael Eisner,12558
Victor Zinck Jr.,0,Christie Burke,0,Chelsey Reist,24525
Jacob Vargas,7882,Alanna Ubach,268171,Brittney Powell,0
Cleavon Little,0,Redd Foxx,0,Calvin Lockhart,0
Sabrina Carmichael,0,William McNamara,0,Patrick Muldoon,27468
Deirdre Lorenz,0,Seregon O'Dassey,0,Dustin Diamond,83976
Dane Cook,3463247,Ryan Reynolds,4940924,Vanessa Lengies,199204
Gary Stretch,0,Paddy Considine,93306,George Newton,0
John Jarratt,3437,Richard Cawthorne,0,Lucy Fry,49598
Clu Gulager,0,Terry Kiser,0,Susan Tyrrell,0
placeholder,0,placeholder,0,placeholder,0
CindyMarie Small,0,Sarah Murphy-Dyson,0,Brent Neale,0
Frank Rautenbach,0,Sean Cameron Michael,45944,Jeanne Neilson,0
Marilyn Norry,0,Chris Gauthier,0,Eva Bourne,0
Yayan Ruhian,0,Iko Uwais,210744,Donny Alamsyah,0
Vernon Wells,111240,Johnny Pacar,26502,Matthew R. Anderson,0
Anella Vastola,0,Piero Maggiï¿___,0,Joe Marino,14303
Claude Rains,0,Humphrey Bogart,51514,Conrad Veidt,0
Rosie Traynor,0,Talia Zucker,0,Martin Sharpe,0
Shazahn Padamsee,247202,Ranbir Kapoor,46054,Gauhar Khan,0
Ron Rifkin,0,Bruce Dern,2254,Jesse Vint,0
Burgess Meredith,0,Sylvester Stallone,2043219,Carl Weathers,34173
Brady Corbet,0,Christopher Abbott,0,Gitte Witt,0
Hal Holbrook,0,Jamie Lee Curtis,298924,Janet Leigh,0
Susannah York,0,Albert Finney,0,Hugh Griffith,0
Renee Olstead,82438,Shelley Hennig,0,Heather Sossaman,0
Albert Brooks,1171320,Robert De Niro,32788,Peter Boyle,0
Robert Picardo,119922,Patrick Macnee,0,Dee Wallace,26359
Jack Lord,10600,Ursula Andress,0,Lois Maxwell,0
Ingrid Bolsï¿__è˜ù Berdal,0,Jesse McCartney,833765,Jonathan Sadowski,35336
Ashley Laurence,5728,Andrew Robinson,2876,Clare Higgins,0
Robin Givens,2229,Benjamin A. Onyango,0,Maria Canals-Barrera,570613
Gary Cole,0,Julian Morris,376454,Lindy Booth,30458
Naomi Nishida,0,Hiroshi Abe,0,Sakae Kimura,0
Mike Vogel,90190,Ryan Gosling,2220343,John Doman,0
Felicity Huffman,232413,Kevin Zegers,258502,Paul Borghese,0
Claudiu Trandafir,0,Fernanda Andrade,4279,Brian Johnson,109693
Cynthia Myers,0,Charles Napier,0,Harrison Page,6381
Neville Brand,0,James Drury,0,Debra Paget,0
Al Gore,3057284,Billy West,61415,placeholder,0
Richard Jaeckel,0,James Brown,680,Forrest Tucker,0
Keith Richards,759703,Mick Jagger,1834084,Albert Maysles,0
Richard Burgi,0,Daryl Sabara,22465,Magda Apanowicz,12781
Alex Lawther,0,Juliet Stevenson,817,Niamh Cusack,0
Adam Arkin,0,W. Earl Brown,3641,Rhea Perlman,9036
Eric Schlosser,0,Michael Pollan,526118,Barbara Kowalcyk,0
Robert Amaya,0,Rachel Hendrix,0,Jason Burkey,0
Callie Thorne,13307,Philip Seymour Hoffman,414,Holland Taylor,66055
Jennifer Garner,5483,J.K. Simmons,181,Rainn Wilson,4392892
Boyd Holbrook,0,Ty Burrell,0,Kathleen Rose Perkins,9586
Julia Garner,0,Christopher Abbott,0,Brady Corbet,0
Jenny Slate,313403,Gaby Hoffmann,0,Jake Lacy,0
Michael O'Keefe,4496,Charlie McDermott,52636,Misty Upham,1154
Lou Adler,0,Sheryl Crow,279343,Merry Clayton,0
Natasha Gregson Wagner,0,Robert Downey Jr.,7888015,Angel David,11214
Anne Heche,8803,Kevin Corrigan,7343,Vincent Pastore,0
Mark Addy,0,Tom Wilkinson,1967,Lesley Sharp,0
Phyllis Diller,0,Ed Begley Jr.,37650,Colette Divine,0
Nia Long,851651,Justin Theroux,0,Mary McCormack,58536
Ossie Davis,0,Daniel Roebuck,0,Ella Joyce,0
Dylan Minnette,26422,Odeya Rush,64979,Ken Marino,125055
Saul Williams,86662,Sonja Sohn,0,Bonz Malone,0
Frank Gerrish,0,Wilford Brimley,0,Rick Macy,0
Manoj Bajpayee,614291,Karisma Kapoor,0,Jaya Bhaduri,0
Sid Caesar,0,Madeline Kahn,0,Dom DeLuise,0
Dian Bachar,0,Trey Parker,35692,Matt Stone,6192
Paul Schneider,1756,Zooey Deschanel,6795183,Shea Whigham,0
Cathy Moriarty,0,David Arquette,13144,Kathryn Erbe,0
Agnes Bruckner,17184,Frances Fisher,22673,A.J. Buckley,0
Lupe Ontiveros,0,Cheech Marin,128547,Robert Beltran,16936
Nat Wolff,402807,James Franco,83254,Olivia Crocicchia,0
Scandar Copti,0,Shahir Kabaha,0,Ranin Karim,0
Patrick Fugit,0,Leslie Bibb,33470,Chase Ellison,0
Cara Seymour,0,Steven Yeun,1522237,Venida Evans,0
Elden Henson,0,Shiri Appleby,68552,Kathleen Quinlan,0
AJ Michalka,660336,Michael Imperioli,0,Tom McCarthy,15011
Herman Koto,0,Anwar Congo,0,Syamsul Arifin,0
George W. Bush,83954,Alex Gibney,23462,Greg D'Agostino,0
Marv Albert,0,Pelï¿__æ¿ ,0,Ahmet Ertegun,0
Rufus Graham,0,Kumar Gaurav,0,Aasheekaa Bathija,0
Fisher Stevens,0,Mira Sorvino,31446,Melissa Gilbert,175251
Tom Hamann,0,Josh Swanson,0,Anthony Powell,0
Brian Whitaker,37910,G.W. Krauss,0,Jason Bateman,1757150
Randy Wayne,23863,Matthew Ziff,2047541,Raquel Elizabeth Ames,0
Anil Kapoor,1279863,Emraan Hashmi,1020215,Sunil Shetty,0
Greta Gerwig,1610,Lena Dunham,5332187,Dee Wallace,26359
Clayne Crawford,13091,David Hyde Pierce,0,Nathaniel Parker,0
Michael Lerner,0,Harvey Fierstein,42006,Josh Pais,0
Patsy Kensit,46160,Patrick Renna,5076,Adrienne Frantz,17018
Louis Mustillo,0,Yul Vazquez,3819,James Lorinz,0
James Gunn,276581,Judy Greer,88525,Jamie Kennedy,123718
